date,segment,user_uid,Body Map Soreness,Body Map Pain,Sleep_Duration_h,Meals,Snacks,Drinks,Fatigue,RPE_Physical,RPE_Mental,Good_stress,Bad_stress
9/15/22,Back Hamstring (Left),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,,esns7rcfv4jkhkog,NA,NA,8,2,6,3,3,3,4,4,4
9/15/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/16/22,Back Traps / Mid Back,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/16/22,,esns7rcfv4jkhkog,NA,NA,8,3,2,3,3,2,2,2,2
9/16/22,Back body_map_mid_back_traps,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/22,Back Calf (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/22,,esns7rcfv4jkhkog,NA,NA,8,3,2,3,3,2,3,3,2
9/17/22,Back body_map_calf_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,Back Hamstring (Left),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,,esns7rcfv4jkhkog,NA,NA,8,3,2,3,3,5,3,3,2
9/18/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Back Traps / Mid Back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,,esns7rcfv4jkhkog,NA,NA,7,3,2,3,4,2,3,3,3
9/20/22,Front Quad (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Front Quad (Right),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Back body_map_mid_back_traps,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Front body_map_quad_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Front body_map_quad_right,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,,esns7rcfv4jkhkog,NA,NA,8,3,2,3,3,3,3,3,3
9/21/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,,esns7rcfv4jkhkog,NA,NA,7,3,3,3,3,2,3,3,2
9/22/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/23/22,,esns7rcfv4jkhkog,NA,NA,9,3,2,4,1,2,2,2,2
9/25/22,Back Hamstring (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/22,Back Hamstring (Right),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/22,Back Traps / Mid Back,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/22,,esns7rcfv4jkhkog,NA,NA,9,3,0,3,3,0,0,3,3
9/25/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/22,Back body_map_mid_back_traps,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Back Calf (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Back Calf (Right),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Back Hamstring (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Back Hamstring (Right),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Back Traps / Mid Back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,,esns7rcfv4jkhkog,NA,NA,8,3,1,3,2,1,0,3,3
9/26/22,Back body_map_calf_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Back body_map_calf_right,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Back body_map_mid_back_traps,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,Back Hamstring (Left),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,Back Hamstring (Right),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,Back Posterior Hip (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,Back Posterior Hip (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,,esns7rcfv4jkhkog,NA,NA,8,3,1,3,3,4,4,2,2
9/27/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,Back body_map_posterior_hip_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,Back body_map_posterior_hip_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Back Hamstring (Left),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Back Hamstring (Right),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Back Lower Back,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Back Posterior Hip (Left),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Back Posterior Hip (Right),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,,esns7rcfv4jkhkog,NA,NA,7,3,1,3,3,4,3,3,2
9/28/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Back body_map_lower_back,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Back body_map_posterior_hip_left,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Back body_map_posterior_hip_right,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Back Lower Back,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Back Posterior Hip (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Back Posterior Hip (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,,esns7rcfv4jkhkog,NA,NA,8,3,0,3,3,2,3,3,1
9/29/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Back body_map_lower_back,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Back body_map_posterior_hip_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Back body_map_posterior_hip_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Lower Back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,,esns7rcfv4jkhkog,NA,NA,9,3,1,3,3,0,0,3,3
10/2/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_lower_back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Back Hamstring (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Back Hamstring (Right),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Back Lower Back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,,esns7rcfv4jkhkog,NA,NA,7,3,1,3,3,2,0,3,3
10/3/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Back body_map_lower_back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back Hamstring (Right),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back Lower Back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,,esns7rcfv4jkhkog,NA,NA,8,3,1,3,2,4,3,4,4
10/4/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back body_map_lower_back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Back Hamstring (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Back Lower Back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,,esns7rcfv4jkhkog,NA,NA,7,3,1,3,3,3,3,4,4
10/5/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Back body_map_lower_back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,,esns7rcfv4jkhkog,NA,NA,8,3,1,3,2,2,5,5,5
10/7/22,Front Knee (Right),esns7rcfv4jkhkog,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Front body_map_knee_right,esns7rcfv4jkhkog,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/22,,esns7rcfv4jkhkog,NA,NA,8,3,2,3,3,1,4,3,3
10/9/22,Back Hamstring (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,,esns7rcfv4jkhkog,NA,NA,8,3,1,3,3,2,2,3,3
10/9/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back Lower Back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back Posterior Hip (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,,esns7rcfv4jkhkog,NA,NA,9,3,1,3,2,2,3,3,3
10/10/22,Back body_map_lower_back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back body_map_posterior_hip_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back Hamstring (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back Hamstring (Right),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,,esns7rcfv4jkhkog,NA,NA,8,3,1,3,4,2,4,4,4
10/11/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back Hamstring (Left),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back Hamstring (Right),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back Lower Back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back Posterior Hip (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back Posterior Hip (Right),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,,esns7rcfv4jkhkog,NA,NA,7,3,1,4,4,3,1,4,4
10/12/22,Front Anterior Hip / Groin / Adductors (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Front Anterior Hip / Groin / Adductors (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Front Quad (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Front Quad (Right),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back body_map_lower_back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back body_map_posterior_hip_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back body_map_posterior_hip_right,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Front body_map_anterior_hip_groin_adductors_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Front body_map_anterior_hip_groin_adductors_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Front body_map_quad_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Front body_map_quad_right,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Lower Back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Posterior Hip (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Posterior Hip (Right),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,,esns7rcfv4jkhkog,NA,NA,7,3,1,3,3,4,4,3,3
10/13/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_lower_back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_posterior_hip_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_posterior_hip_right,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Calf (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Calf (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,,esns7rcfv4jkhkog,NA,NA,7,3,2,4,4,3,3,1,1
10/15/22,Front Outer Leg / Shin (Left),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_calf_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_calf_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Front body_map_outer_leg_shin_left,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back Calf (Left),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back Calf (Right),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back Hamstring (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,,esns7rcfv4jkhkog,NA,NA,8,3,1,3,4,2,0,2,2
10/16/22,Front Quad (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Front Quad (Right),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back body_map_calf_left,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back body_map_calf_right,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Front body_map_quad_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Front body_map_quad_right,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,,esns7rcfv4jkhkog,NA,NA,7,3,2,3,4,3,4,3,1
10/18/22,Front Anterior Hip / Groin / Adductors (Left),esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Front Quad (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Front Quad (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Front body_map_anterior_hip_groin_adductors_left,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Front body_map_quad_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Front body_map_quad_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,,esns7rcfv4jkhkog,NA,NA,7,3,1,3,4,3,4,3,2
10/19/22,Front Quad (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Front Quad (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Front body_map_quad_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Front body_map_quad_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/22,Back Hamstring (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/22,Back Hamstring (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/22,,esns7rcfv4jkhkog,NA,NA,7,3,1,3,5,3,2,4,2
10/20/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/21/22,Back Lower Back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/21/22,,esns7rcfv4jkhkog,NA,NA,8,3,1,4,3,2,4,4,4
10/21/22,Back body_map_lower_back,esns7rcfv4jkhkog,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/22,Back Hamstring (Left),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/22,Back Hamstring (Right),esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/22,,esns7rcfv4jkhkog,NA,NA,9,2,3,3,3,0,0,3,3
10/23/22,Front Quad (Left),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/22,Front Quad (Right),esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/22,Back body_map_hamstring_left,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/22,Back body_map_hamstring_right,esns7rcfv4jkhkog,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/22,Front body_map_quad_left,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/22,Front body_map_quad_right,esns7rcfv4jkhkog,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
